intervention,iso3,acat,e.ATT,e.ATT.hi,e.ATT.lo,e.ATTinc,e.ATTinc.hi,e.ATTinc.lo,e.ATTprev,e.ATTprev.hi,e.ATTprev.lo,e.cases,e.cases.hi,e.cases.lo,e.deathinc,e.deathinc.hi,e.deathinc.lo,e.deathprev,e.deathprev.hi,e.deathprev.lo,e.deaths,e.deaths.hi,e.deaths.lo,e.hhc,e.hhc.hi,e.hhc.lo,e.incidence,e.incidence.hi,e.incidence.lo,e.IPT,e.IPT.hi,e.IPT.lo,e.LE,e.LE.hi,e.LE.lo,e.LTBI,e.LTBI.hi,e.LTBI.lo,e.prevalent,e.prevalent.hi,e.prevalent.lo
Under 5 & HIV+ve,ASM,"[5,15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve,ATG,"[0,5)",0.0168747623386269,0.0407538075721397,0,0.00114994311830937,0,0,0.0157248192203176,0.0379443498347586,0,0.0179337624804416,0.0437788063980062,0,0.00048974157922849,9.75765255915953e-05,0,0.000362733057087887,0.000542616683198286,0,0.000852474636316377,0.000955855927499293,0,0.335757346648165,0.856070924003162,0,0.00220894326012401,0.00343808801955406,0,0.320032527427848,0.81706105577817,0,25.4122725710622,64.834888447469,0,0.0518160228225431,0.116978224879014,0,0.0157248192203176,0.0379443498347586,0
Under 5 & HIV+ve,ATG,"[5,15)",0.019772199944549,0.0440936744432694,0,0.00297233193181147,0,0,0.0167998680127375,0.0377402561600632,0,0.02239757861164,0.0518279366688765,0,0.000422567631080781,0.00011335797781621,0,0.000145993725691105,0.000245347233066826,0,0.000568561356771886,0.000477864856923718,0,0.573364222867229,1.49476397589907,0,0.00559771059890245,0.0108903953324475,0,0,0,0,39.7956544823196,103.803133104938,0,0.101942670116584,0.240095238747248,0,0.0167998680127375,0.0377402561600632,0
Under 5 & HIV+ve,AUS,"[0,5)",3.96290733796829,9.988516711191,0,0.205704931036248,0.307021754731497,0,3.75720240693204,9.46628904428411,0,4.27367777511858,10.7564694554036,0,0.142531369967104,0.213722958062036,0,0.0898020034831692,0.132036744196211,0,0.232333373450273,0.411289194519722,0,80.0830253180885,217.834771805805,0,0.516475368186541,0.796414575010688,0,76.3258229111565,207.672823364949,0,6567.44472606621,17866.7300441913,0,12.4501608854531,29.3155097255168,0,3.75720240693204,9.46628904428411,0
Under 5 & HIV+ve,AUS,"[5,15)",4.54041265524168,10.6641201909964,0,0.60540832875656,1.1328473764117,0,3.93500432648512,8.95805376810204,0,5.28881160196267,12.6952358148501,0,0.119492462734251,0.221511289149892,0,0.034695577821897,0.0587100366336329,0,0.154188040556148,0.30631144146042,0,135.125974783376,369.20286529414,0,1.35380727547755,2.6570993921964,0,0.143311758380145,0.37171318698692,0,10213.9214635811,27905.5472005275,0,24.2472958666303,59.0998860080649,0,3.93500432648512,8.95805376810204,0
Under 5 & HIV+ve,AUT,"[0,5)",1.92130789693585,4.90520146012499,0,0.189422981936245,0.281751901907164,0,1.7318849149996,4.48486098451799,0,1.94865643593725,4.9743999725746,0,0.0161881737801199,0.0110246479685977,0,0.0389182870509294,0.059075952170628,0,0.0551064608310494,0.089310753572899,0,36.8781070386929,101.239967243862,0,0.21677152093765,0.329653317859332,0,35.1462221236933,96.5062584935454,0,2977.0927578634,8176.94868018234,0,5.73899280137659,13.3981015529355,0,1.7318849149996,4.48486098451799,0
Under 5 & HIV+ve,AUT,"[5,15)",2.0190848519068,4.83911387593509,0,0.309059335850411,0.571069468139279,0,1.71002551605639,3.95874636345616,0,2.23653555484678,5.43422635216759,0,0.0356924493836486,0.0628053206120281,0,0.0157985494772991,0.0281036521257456,0,0.0514909988609477,0.103717864124484,0,59.5881456854721,165.578680807178,0,0.526510038790383,1.035766771579,0,0,0,0,4421.5862585234,12289.6603718962,0,10.6413830644395,26.4274641296072,0,1.71002551605639,3.95874636345616,0
Under 5 & HIV+ve,AZE,"[0,5)",59.6541555538789,135.627710114623,0.0991862103421168,1.57314837326754,2.42996869750228,0.00836261977442255,58.0810071806114,130.359231357881,0.0897821929552803,65.8752563609069,153.282926399681,0.14241567599814,2.7917011415593,4.58135708667244,0.025553864690711,1.35460722231506,1.89231949080878,0.015834647061314,4.14630836387436,7.71450464210514,0.048137092995734,576.934894694491,1630.52494485248,0.794861045486139,7.7942491802955,12.9389542117369,0.0428724624804741,518.85388751388,1454.59290955559,0.714714352306711,42134.7528468226,119117.925169416,53.8765940468316,184.905125481747,506.189449185274,0.255415343228451,58.0810071806114,130.359231357881,0.0897821929552803
Under 5 & HIV+ve,AZE,"[5,15)",107.016754320142,202.868739958795,0.121001600319903,18.4111119583607,34.8606944857439,0.0279191227843162,88.6056423617813,146.008349985611,0.0776391030100708,114.378898880204,226.636754954388,0.135423993433829,1.28070225587294,1.96460809540757,0.00819188588811472,0.775546315113911,1.03401206594108,0.00584783468304744,2.05624857098686,3.9248880000334,0.0178511171422733,1047.22606780605,2931.71641283175,0.905348498493139,25.7732565184222,51.5943191329462,0.0401495029374049,1.18678863996306,2.49002886073661,0,70655.1416003027,197743.303841096,59.4393661035248,509.198632267518,1356.83071714334,0.453864492988727,88.6056423617813,146.008349985611,0.0776391030100708
Under 5 & HIV+ve,BDI,"[0,5)",206.039682948542,459.45120537286,0.877525814174637,6.89386567037504,10.866519314071,0.128113887488813,199.145817278167,438.966256364641,0.760407188069439,228.846064236745,516.811639877607,1.3098848791722,10.2597369921823,16.8006020129221,0.352150257551351,5.22363324784661,6.38038858210523,0.169279892733796,15.4833702400289,28.6457112084004,0.584244156776546,1980.81885854974,5513.70175970309,6.84762905473072,29.7002469585781,49.6653303131027,0.556553423771159,1781.67304127157,4934.8766562735,6.20155641093775,120996.066044659,337163.134246787,390.984951222199,631.980011248023,1701.77320023298,2.2367996986938,199.145817278167,438.966256364641,0.760407188069439
Under 5 & HIV+ve,BDI,"[5,15)",346.040898632986,649.789020963439,1.11792958102052,62.9530093898143,123.686654403288,0.331343909749763,283.087889243172,473.045561209107,0.754042262224675,388.065062624509,764.607598143528,1.35265558492844,7.0060428504543,12.5012469953981,0.171900882827414,2.56471452524693,3.27086734281513,0.0694076090733995,9.57075737570124,18.3799277724674,0.285590879143368,3492.54952304495,9845.36843340505,7.59717279655257,104.977173381337,222.553191138766,0.55975766655442,22.7166004984625,54.7971800809628,0,201929.272700356,568907.705977533,425.27907093969,1705.55116526215,4613.43482127197,3.80129326186575,283.087889243172,473.045561209107,0.754042262224675
Under 5 & HIV+ve,BEL,"[0,5)",2.95520615023782,7.5226056395283,0,0.264214555833324,0.373457976650819,0,2.69099159440449,6.83260887390468,0,3.04006091846884,7.74378112524858,0,0.0468653596888948,0.0501848990931107,0,0.0681659033926248,0.0926531151986067,0,0.11503126308152,0.173085537440741,0,57.2920004902806,155.920162024233,0,0.349069324064352,0.521510916034603,0,54.6010088958761,148.443429271484,0,4598.99338394521,12517.4381463559,0,8.85957076534659,20.7669145478568,0,2.69099159440449,6.83260887390468,0
Under 5 & HIV+ve,BEL,"[5,15)",3.27364911008687,7.67843353098006,0,0.696762138320893,1.32055156147337,0,2.57688697176597,5.81698528985075,0,3.38563158872106,7.96153882143039,0,0.0246976308973584,0.0222572628322182,0,0.0241416549020607,0.0398331083161578,0,0.0488392857994191,0.0797664762784604,0,89.820100639559,246.353672340807,0,0.808744616955083,1.54996880966486,0,0.371090584341389,0.979122245338253,0,6631.86270506035,18189.199086453,0,15.9682449731332,38.7888885562586,0,2.57688697176597,5.81698528985075,0
Under 5 & HIV+ve,BEN,"[0,5)",110.901576673042,246.96534085555,0.762192052047137,3.55009936381637,5.39806065397301,0.0920738199056544,107.351477309225,235.604195537178,0.668935931482347,123.940258748392,280.578895366347,1.11200585582502,5.89533955901261,9.08643582276881,0.28471925997374,2.75904620605238,3.44403335675626,0.13977589719691,8.65438576506499,15.2272595628423,0.479478505728989,1070.63034475328,2981.48238844608,5.86374564822883,16.5887814391666,26.4614786783095,0.432632797145665,963.278867444056,2664.28552276483,5.26802080907395,66266.7699148612,184589.061269723,338.439954397794,341.218536039645,921.174242802634,1.87788295744299,107.351477309225,235.604195537178,0.668935931482347
Under 5 & HIV+ve,BEN,"[5,15)",190.298977475563,339.151072440427,0.880319914966906,25.7758682946044,49.3974680751464,0.181575703782989,164.523109180959,266.515654228434,0.662940859078275,223.160832398877,443.414297037498,1.1761244938413,5.2769432353945,9.99674198430586,0.174927891871478,1.58918081153728,1.86954861878329,0.0582831723210094,6.86612404693178,13.6378383127585,0.276399862824619,1960.33491221528,5490.26880266477,6.72336336370403,58.6377232179178,122.777829172932,0.439789707922595,15.850941041708,37.3077998432403,0,115879.866187586,324352.29250994,382.387881731135,953.155799165217,2548.59916302612,3.35267048409338,164.523109180959,266.515654228434,0.662940859078275
Under 5 & HIV+ve,BES,"[0,5)",0.0163235102782007,0.0337296351792416,0,0.00113566402769285,0,0,0.0151878462505078,0.0314913175777702,0,0.0173085747876654,0.0366172909610273,0,0.0004555145117361,9.23358802157812e-05,0,0.000350929413530477,0.000448600142609352,0,0.000806443925266576,0.000873756420517466,0,0.151261279037524,0.371291702588684,0,0.0021207285371576,0.00334008815032845,0,0.136073432787016,0.333820633424186,0,11.2646512047536,27.7212871698115,0,0.0484202687041676,0.11849684380615,0,0.0151878462505078,0.0314913175777702,0
Under 5 & HIV+ve,BES,"[5,15)",0.0194569749962715,0.0326994350365041,0,0.00272214140666879,0,0,0.0167348335896027,0.0259575474479254,0,0.022253345275457,0.0418453567273825,0,0.00044366422027435,0.000116966774928788,0,0.000153544349618186,0.000182520604705135,0,0.000597208569892536,0.000481565162352159,0,0.198336416259849,0.483282657202815,0,0.0055185116858543,0.0106508038697147,0,0,0,0,13.5849899891707,33.1237010097365,0,0.0964302533853098,0.228716086687533,0,0.0167348335896027,0.0259575474479254,0
Under 5 & HIV+ve,BFA,"[0,5)",161.702804505254,354.437063782472,1.04823643795419,3.90725776686502,5.79320494776794,0.0863856920113959,157.795546738389,343.959205184627,0.947062347695006,181.540593021426,409.659491405886,1.62133905533652,8.9109275815507,14.2604782858917,0.349613077191628,3.90614908690371,4.94599756431838,0.17452310583353,12.8170766684544,22.7420596806099,0.613133817157511,1565.89442183527,4380.37370701217,8.52778013455485,23.7450462830368,39.5762279558302,0.550315694672797,1408.09887509688,3909.20139954566,7.62992989208798,96444.4273644038,269982.395094941,486.548594315801,500.955145567692,1364.04827464687,2.75011923238425,157.795546738389,343.959205184627,0.947062347695006
Under 5 & HIV+ve,BFA,"[5,15)",276.603782470301,502.08081102978,1.27358862063617,35.6694203427018,68.9730393493265,0.23094644914469,240.934362127599,384.267554997696,0.94660008399008,322.585106575543,644.140065964125,1.6939405601033,7.36052009007916,13.970812953447,0.204752145021535,2.20199602873844,2.72717318926099,0.0770367784577304,9.5625161188176,19.4648607285168,0.334007159320765,2960.52101035693,8352.52151151232,10.1834725455397,81.6507444479437,166.543999767917,0.543519454831681,15.6352181676842,33.8356698017555,0,172651.603206653,487005.573845654,570.130864735005,1437.83063067091,3845.14194072358,5.05089037766599,240.934362127599,384.267554997696,0.94660008399008
Under 5 & HIV+ve,BGD,"[0,5)",2881.09877237708,6292.86296239118,4.58368501366583,29.5200031050887,47.4703178059775,0.160698532744184,2851.57876927199,6214.557839899,4.37828049961029,3241.82135796717,7336.81929477408,7.27239404755877,158.683683557883,260.534528655782,1.48010661988763,69.6148073596893,90.4962237895712,0.795570883023435,228.298490917572,437.380813250886,2.67379014527899,28890.013568925,81615.8265858742,39.2395306175824,390.242588695181,658.607787159022,2.19603856680795,26038.434799653,72901.2539722567,35.3311759572883,2088294.28028653,5899260.79998701,2626.6132529446,9230.65096085382,25389.7142555446,12.6733408116182,2851.57876927199,6214.557839899,4.37828049961029
Under 5 & HIV+ve,BGD,"[5,15)",6398.23851089583,12124.2786072151,6.93144481708161,1119.30025858135,2163.0951139623,1.6765373015175,5278.93825231447,8402.69218091685,4.58997399642432,6881.2432193168,13452.9416033717,8.04826075947737,83.0632286837887,134.119146100293,0.5640959900032,47.3230136585864,57.1117427828225,0.359574893975385,130.386242342375,238.652523822131,1.15089733036843,60995.6284868349,172976.419972161,52.371744762416,1602.30496700233,3284.28750566869,2.4976121741961,70.3944177240108,149.335507975401,0,4093274.57823853,11610695.6239141,3419.19153817859,29546.9523827292,79632.0989366457,25.9919695890808,5278.93825231447,8402.69218091685,4.58997399642432
Under 5 & HIV+ve,BGR,"[0,5)",8.02314342783211,18.0427706360177,0,0.466639276290778,0.7667374704102,0,7.55650415154133,16.6879940619687,0,8.53654534644719,19.5265762176565,0,0.235984230956759,0.380234807175585,0,0.178671293119654,0.236449093580867,0,0.414655524076413,0.775476680347248,0,75.0725705240943,208.764945322057,0,0.980041194905855,1.66721421845019,0,67.516066372553,187.00023779248,0,5546.95922702035,15420.3841470857,0,23.9975464112909,65.060279121015,0,7.55650415154133,16.6879940619687,0
Under 5 & HIV+ve,BGR,"[5,15)",13.6435948380549,24.0742836102335,0,1.80136103500938,0,0,11.8422338030455,18.379490360279,0,15.471341975353,29.7975507197569,0,0.292233175640872,0.0786455204741236,0,0.10642011444795,0.128316824017731,0,0.398653290088822,0.333510190848651,0,146.824930186142,406.683490284467,0,3.62910817230748,7.31753210249585,0,0,0,0,9935.9248732629,27512.4060074681,0,71.7312582215064,191.001822251287,0,11.8422338030455,18.379490360279,0
Under 5 & HIV+ve,BHR,"[0,5)",0.622451258701985,1.43596748804951,0.0523179455218012,0.0364144856614764,0.0501651768544434,0.00528806041046157,0.586036773040508,1.37857242881892,0.0473177734148331,0.696288833382259,1.55400674919948,0.062865248752352,0.0446982903106949,0.0663240008453093,0.00689034084102483,0.0244189974469406,0.0335466876269734,0.00775657190317181,0.0691172877576355,0.0997832527172662,0.0160234019498529,12.4222912316086,30.7149305097745,0.972574709932954,0.11025206034175,0.152095897411008,0.0162492923828916,11.8362544585681,29.2263818581854,0.929833559697105,945.872473397078,2346.44774555473,73.498242895415,1.91563549068477,4.09922624612149,0.160466854014691,0.586036773040508,1.37857242881892,0.0473177734148331
Under 5 & HIV+ve,BHR,"[5,15)",0.701073350354096,1.56071590089094,0.0362265306185252,0.109161049362346,0.184077215283824,0.00512613773020666,0.59191230099175,1.28527187611392,0.0313249184471294,0.809864087570199,1.79569196280508,0.0410843831548965,0.0259696396642595,0.0397600602559852,0.00298798079287172,0.00890030280814558,0.0124752367865816,0.00237286553569919,0.0348699424724051,0.0534104833811442,0.00549399122614527,20.4944765399581,53.096712503965,1.02335842251814,0.217951786578449,0.386743127246387,0.0105914985099976,1.18602604923337,2.33677861553545,0,1433.25201296611,3714.14071822174,71.4561059767533,3.69418610963281,8.64666032056472,0.189822494685888,0.59191230099175,1.28527187611392,0.0313249184471294
Under 5 & HIV+ve,BHS,"[0,5)",0.332362254819012,0.809313648033701,0.0209021566374165,0.0431205873867779,0.0598688049897849,0.0050241705144395,0.289241667432234,0.719123132031012,0.0131194287389042,0.333505791342165,0.809428352296189,0.0210713856101059,0.00244529904807607,0.00290855151037908,0.000693402330466714,0.00861957371963103,0.0104961622689383,0.00209792720421636,0.0110648727677071,0.0136600124646601,0.00322552258845452,6.15412795271973,16.5854904431106,0.272343352343423,0.0442641239099308,0.061165520200636,0.00519416031135675,5.8648862852875,15.7892920261458,0.260707317737275,465.707049567924,1255.87733873683,20.3542209738554,0.96166330305411,2.20093815414777,0.0435817764688844,0.289241667432234,0.719123132031012,0.0131194287389042
Under 5 & HIV+ve,BHS,"[5,15)",0.507603870371851,1.22040881013811,0.017240676472564,0.124700631978923,0.235598604580807,0.00432517486649465,0.382903238392928,0.879640841545658,0.0107039412124052,0.510569490928827,1.22581466009208,0.0173501232442705,0.00204274682946753,0.00242301327984644,0.000332808109480051,0.00420511271679793,0.00608881609420474,0.000758127901612287,0.00624785954626546,0.00874625411777064,0.00122623483853641,13.2206771560499,36.0541130073596,0.37234355686528,0.127666252535899,0.243579805744011,0.00442256518211389,0.317611561307156,0.55158470146682,0,917.947169548786,2503.74669124664,25.6807556127998,2.3236787990892,5.70904389486189,0.0669658000741383,0.382903238392928,0.879640841545658,0.0107039412124052
Under 5 & HIV+ve,BIH,"[0,5)",4.34760008551712,8.88605330699831,0,0.060802321167417,0.0854190635707766,0,4.2867977643497,8.72490936610017,0,4.8894525112448,10.1285833709563,0,0.249632611608485,0.3570455654506,0,0.154374374952767,0.22269809496809,0,0.404006986561252,0.624941896870803,0,42.4152410270027,108.179389780072,0,0.602654746895103,0.855876700397518,0,38.128443262653,96.0756815647841,0,3230.4409440909,8254.72854323082,0,13.5763231541591,33.5678640621791,0,4.2867977643497,8.72490936610017,0
Under 5 & HIV+ve,BIH,"[5,15)",7.78048334789721,12.7966070144361,0,0.507366468952968,0.92108093287093,0,7.27311687894424,11.3485958933817,0,9.44040929723129,17.5610491002817,0,0.284723028917148,0.494134456853156,0,0.0951535131448252,0.134307533667659,0,0.379876542061973,0.662562806122864,0,88.3578715872964,232.890021581775,0,2.16729241828705,4.27144300152719,0,4.82535363302207,12.7534941732812,0,6186.54244912984,16331.1067101573,0,43.2270232152411,109.243592991201,0,7.27311687894424,11.3485958933817,0
Under 5 & HIV+ve,BLR,"[0,5)",20.1651478191957,44.2702630898705,0.100793909427783,0.0395952882856799,0.0594886052620644,0.000764853058926025,20.12555253091,44.1873576383919,0.0996835364951777,22.6499642099326,51.4232653883366,0.165397453606972,1.09918173505198,1.67867499340378,0.0357686835888195,0.525865497049718,0.711789361874252,0.0195786421080706,1.6250472321017,2.90178285057671,0.0663386197743881,199.028049799263,535.176081435797,0.907224936964949,2.52441167902253,3.94915188560281,0.0505070321858112,178.902497268353,477.154768108345,0.816818522177259,14143.1994804997,38035.5786287351,59.7278451518449,63.2817685350748,167.977485918062,0.293258253740234,20.12555253091,44.1873576383919,0.0996835364951777
Under 5 & HIV+ve,BLR,"[5,15)",31.5043254741622,52.3979966435491,0.100210945650085,0.456407671093079,0.864027274020441,0.00259573105532343,31.0479178030691,51.31466657694,0.0970701595313137,39.6519886577334,75.502682599589,0.161525762706258,1.25375618161336,2.37651136762457,0.0294949476042378,0.301719062109167,0.355314261868427,0.00804784015396592,1.55547524372253,3.18332820170009,0.0442722164826827,365.738131242175,980.151456213213,1.064176030528,8.6040708546643,17.1722683588663,0.0508541747166856,1.73187783014893,3.70713345966251,0,23710.4596132157,63535.5783218518,65.7045634983712,177.715661941192,460.727202893177,0.531231185811268,31.0479178030691,51.31466657694,0.0970701595313137
